,album_id,artist_id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,chart_position,monthly_listeners,followers,playcount
0gP7en92U7YZHyA6jUeH7D,3jxw23lSPIXFTwQBLjtCF9,3W7nYBduVuWBVVQlcn8MzS,2 THA ENVIOUS,0.518,0.532,1,-9.384,1,0.406,0.139,8e-06,0.337,0.144,77.96,audio_features,0gP7en92U7YZHyA6jUeH7D,spotify:track:0gP7en92U7YZHyA6jUeH7D,https://api.spotify.com/v1/tracks/0gP7en92U7YZHyA6jUeH7D,https://api.spotify.com/v1/audio-analysis/0gP7en92U7YZHyA6jUeH7D,120046,4,0,3429,4,0
0gWgNnC1NNCFyVxVifSzB0,2JefQqMA0srR1hwwM9Gkqe,4SzuWXiuvq9xERbBI3THX3,F*ck U,0.549,0.892,6,-8.001,1,0.0632,0.338,0.0,0.339,0.844,180.197,audio_features,0gWgNnC1NNCFyVxVifSzB0,spotify:track:0gWgNnC1NNCFyVxVifSzB0,https://api.spotify.com/v1/tracks/0gWgNnC1NNCFyVxVifSzB0,https://api.spotify.com/v1/audio-analysis/0gWgNnC1NNCFyVxVifSzB0,167115,4,0,925,57,1360
0lkq2ZNKv6COtd2t1OSHJ9,7vAtsAD4PkGrqblDsWMe56,7k2wFyWEckOBrAAew3mx1J,Realität,0.604,0.274,7,-16.873,1,0.376,0.808,1.05e-05,0.0898,0.475,89.291,audio_features,0lkq2ZNKv6COtd2t1OSHJ9,spotify:track:0lkq2ZNKv6COtd2t1OSHJ9,https://api.spotify.com/v1/tracks/0lkq2ZNKv6COtd2t1OSHJ9,https://api.spotify.com/v1/audio-analysis/0lkq2ZNKv6COtd2t1OSHJ9,196493,4,0,6633,18,21615
0qcsDRIfNWQclvFcqECr9H,2kcSd8Fg3udi9Tyv9i7qTA,2EYjXUvoL6NDETaXRScZQL,Vent,0.65,0.56,5,-9.855,1,0.0612,0.208,0.0,0.122,0.323,161.097,audio_features,0qcsDRIfNWQclvFcqECr9H,spotify:track:0qcsDRIfNWQclvFcqECr9H,https://api.spotify.com/v1/tracks/0qcsDRIfNWQclvFcqECr9H,https://api.spotify.com/v1/audio-analysis/0qcsDRIfNWQclvFcqECr9H,227971,4,0,2219,46,0
102AMzfAEhlUk7RkKJtqPI,4ufasEe5jJS9IZJDcKrrzJ,22FQFOvEyzqlMXWUBJw5Qk,tote,0.666,0.283,6,-15.715,1,0.265,0.766,0.00274,0.0987,0.336,112.985,audio_features,102AMzfAEhlUk7RkKJtqPI,spotify:track:102AMzfAEhlUk7RkKJtqPI,https://api.spotify.com/v1/tracks/102AMzfAEhlUk7RkKJtqPI,https://api.spotify.com/v1/audio-analysis/102AMzfAEhlUk7RkKJtqPI,123227,4,0,3964,1054,0
118tdEt3QZFofHEy9DLIl2,4HIt7eTByxYPxNkHXJjKYj,1MFrcgCtGxV7lmZi7Bdyle,Life's A Drag...,0.787,0.646,3,0.704,1,0.0927,0.348,0.0,0.11,0.725,77.52,audio_features,118tdEt3QZFofHEy9DLIl2,spotify:track:118tdEt3QZFofHEy9DLIl2,https://api.spotify.com/v1/tracks/118tdEt3QZFofHEy9DLIl2,https://api.spotify.com/v1/audio-analysis/118tdEt3QZFofHEy9DLIl2,298839,4,0,925,11,1999
12uoejjZ3ooZZLNfLNASWt,5xyBH9pGxI0JobtXhQLQHN,0aTYgoc0c4ZJrI6jxbNKbB,messenger of death,0.215,0.872,8,-8.885,0,0.104,3.66e-05,0.16,0.387,0.0354,107.555,audio_features,12uoejjZ3ooZZLNfLNASWt,spotify:track:12uoejjZ3ooZZLNfLNASWt,https://api.spotify.com/v1/tracks/12uoejjZ3ooZZLNfLNASWt,https://api.spotify.com/v1/audio-analysis/12uoejjZ3ooZZLNfLNASWt,286352,5,0,2748,88,5571
17obwnemcE54mVV7mEKsZA,7JON9JUYwAyVFMAUuowR13,27JN1CcXgJAU2HHgQJhYuq,WOW,0.817,0.378,9,-9.951,0,0.327,0.451,4.27e-06,0.0943,0.238,160.094,audio_features,17obwnemcE54mVV7mEKsZA,spotify:track:17obwnemcE54mVV7mEKsZA,https://api.spotify.com/v1/tracks/17obwnemcE54mVV7mEKsZA,https://api.spotify.com/v1/audio-analysis/17obwnemcE54mVV7mEKsZA,170851,4,0,10319,5409,9129
1AGkEb9H3OSDquKigVXPWl,4QoEe2tPHmM5OvHPhhInIi,6SRdkXdDYsVOAjreyIQw4j,dropout,0.424,0.806,2,-5.14,1,0.386,0.292,0.0,0.537,0.416,164.416,audio_features,1AGkEb9H3OSDquKigVXPWl,spotify:track:1AGkEb9H3OSDquKigVXPWl,https://api.spotify.com/v1/tracks/1AGkEb9H3OSDquKigVXPWl,https://api.spotify.com/v1/audio-analysis/1AGkEb9H3OSDquKigVXPWl,344738,4,0,4581,70,0
1FTeON4jGOJsio4ZBNFSAY,1rqbPVRzLxnbVEYTWqko1X,3r2gEkhT9NZc08HOYafxuP,Me Myself & I,0.879,0.445,10,-12.358,0,0.812,0.0668,0.0,0.0965,0.753,152.157,audio_features,1FTeON4jGOJsio4ZBNFSAY,spotify:track:1FTeON4jGOJsio4ZBNFSAY,https://api.spotify.com/v1/tracks/1FTeON4jGOJsio4ZBNFSAY,https://api.spotify.com/v1/audio-analysis/1FTeON4jGOJsio4ZBNFSAY,138553,4,0,47,9,0
1HXcyjXQ4rMBcOBYKlHtMm,7FOXAcpY2YCTbztvkqR5LR,74Q5jFTGhbAoP8awjjoAEA,Where You Been?,0.7,0.854,8,-3.999,0,0.0726,0.182,0.0,0.199,0.656,150.006,audio_features,1HXcyjXQ4rMBcOBYKlHtMm,spotify:track:1HXcyjXQ4rMBcOBYKlHtMm,https://api.spotify.com/v1/tracks/1HXcyjXQ4rMBcOBYKlHtMm,https://api.spotify.com/v1/audio-analysis/1HXcyjXQ4rMBcOBYKlHtMm,93955,4,0,20596,19599,3648
1KTvUA25MUFHrWuxKghTeY,0MDEP1PEH47Wc0BQZHoi1x,3jcAqt47Myd23aefAfAh8b,In the Darkness,0.779,0.668,11,-6.165,0,0.257,0.439,0.0,0.191,0.501,92.291,audio_features,1KTvUA25MUFHrWuxKghTeY,spotify:track:1KTvUA25MUFHrWuxKghTeY,https://api.spotify.com/v1/tracks/1KTvUA25MUFHrWuxKghTeY,https://api.spotify.com/v1/audio-analysis/1KTvUA25MUFHrWuxKghTeY,142720,4,0,294,693,0
1SYbhlygzSBZyqoWNasgQv,1ULGXVKiA9jqFKw9NEZi7h,4Qlh4bAQttMwgAxi01tNLe,Be the Better Man,0.517,0.76,9,-4.814,1,0.0367,0.14,4.26e-05,0.0959,0.329,128.076,audio_features,1SYbhlygzSBZyqoWNasgQv,spotify:track:1SYbhlygzSBZyqoWNasgQv,https://api.spotify.com/v1/tracks/1SYbhlygzSBZyqoWNasgQv,https://api.spotify.com/v1/audio-analysis/1SYbhlygzSBZyqoWNasgQv,236697,4,0,434,205,7474
1cuGUYkIi8mw7muSxb3NWj,0yanDBXqxNiz2QqNcxR2fN,5mPjYzODTgg5SF4xcXbDvH,I don't want to,0.662,0.529,2,-7.765,1,0.0356,0.664,0.00021,0.176,0.428,109.965,audio_features,1cuGUYkIi8mw7muSxb3NWj,spotify:track:1cuGUYkIi8mw7muSxb3NWj,https://api.spotify.com/v1/tracks/1cuGUYkIi8mw7muSxb3NWj,https://api.spotify.com/v1/audio-analysis/1cuGUYkIi8mw7muSxb3NWj,264072,4,0,1135,885,13349
1ivTHcOR4Rq65Spmxtw8BK,350VCW3Hg3lopEHM5ZtR6h,1b3X7Ivq5UFT8GSr2cBOCd,Hunnid Bandz,0.787,0.66,1,-6.688,1,0.293,0.00429,0.0,0.208,0.669,149.933,audio_features,1ivTHcOR4Rq65Spmxtw8BK,spotify:track:1ivTHcOR4Rq65Spmxtw8BK,https://api.spotify.com/v1/tracks/1ivTHcOR4Rq65Spmxtw8BK,https://api.spotify.com/v1/audio-analysis/1ivTHcOR4Rq65Spmxtw8BK,140800,3,0,8931,355,17908
1kECewIApHyRNf2op6pvhZ,3h1pbSSLpj9FSi9WZFCzOB,31e31TalFZOTZux7aaOkiN,Crime Wave,0.717,0.393,2,-11.311,0,0.516,0.0364,0.0,0.149,0.36,139.797,audio_features,1kECewIApHyRNf2op6pvhZ,spotify:track:1kECewIApHyRNf2op6pvhZ,https://api.spotify.com/v1/tracks/1kECewIApHyRNf2op6pvhZ,https://api.spotify.com/v1/audio-analysis/1kECewIApHyRNf2op6pvhZ,137146,4,0,17,7,0
1rKS6hryQLDvAXplydKUsq,7e41fF2aTI6ug10U1UHsn0,6xt5nfBFWfMgAOYQK303iq,Trendsetters,0.859,0.725,8,-10.242,0,0.221,0.0114,0.000178,0.148,0.718,88.047,audio_features,1rKS6hryQLDvAXplydKUsq,spotify:track:1rKS6hryQLDvAXplydKUsq,https://api.spotify.com/v1/tracks/1rKS6hryQLDvAXplydKUsq,https://api.spotify.com/v1/audio-analysis/1rKS6hryQLDvAXplydKUsq,209808,4,0,810,9,0
1uYlSTWfVEGprCgh3kWCYX,5L6vPdPpx3CHiv3HFXh1YV,6zsFqjSyOIUTb2GT7QMpjm,Meditate,0.79,0.661,0,-5.251,1,0.242,0.25,0.0,0.0881,0.511,130.014,audio_features,1uYlSTWfVEGprCgh3kWCYX,spotify:track:1uYlSTWfVEGprCgh3kWCYX,https://api.spotify.com/v1/tracks/1uYlSTWfVEGprCgh3kWCYX,https://api.spotify.com/v1/audio-analysis/1uYlSTWfVEGprCgh3kWCYX,265896,4,0,13761,245,17452
1xmTpmZow4GTgXiXtXqrDS,1QKhuG3hvZrinTFmf4clas,65F7n3mLTGBLAwivTVTDhA,Easy To Love,0.747,0.805,4,-5.916,0,0.211,0.136,0.000988,0.508,0.192,124.031,audio_features,1xmTpmZow4GTgXiXtXqrDS,spotify:track:1xmTpmZow4GTgXiXtXqrDS,https://api.spotify.com/v1/tracks/1xmTpmZow4GTgXiXtXqrDS,https://api.spotify.com/v1/audio-analysis/1xmTpmZow4GTgXiXtXqrDS,161079,4,0,455,112,0
23WZfFilmxRovTNXNmDUBl,3FN8fTwdcWf4mOXx4sMhzQ,5KCHRPbzx9DQHpCv9i4PFs,NAGNI,0.74,0.738,1,-6.433,1,0.386,0.558,0.0,0.202,0.791,170.321,audio_features,23WZfFilmxRovTNXNmDUBl,spotify:track:23WZfFilmxRovTNXNmDUBl,https://api.spotify.com/v1/tracks/23WZfFilmxRovTNXNmDUBl,https://api.spotify.com/v1/audio-analysis/23WZfFilmxRovTNXNmDUBl,128182,4,0,657,44,2080
259Q7XIK1kNEvlGeKcGfZ1,3TkOeKKGHD1F9ZUhsnf3MY,7tktushGgLrjSY4UKMbP7i,K.R.E.A.M.,0.444,0.762,4,-5.934,0,0.427,0.0796,0.000108,0.0724,0.409,175.457,audio_features,259Q7XIK1kNEvlGeKcGfZ1,spotify:track:259Q7XIK1kNEvlGeKcGfZ1,https://api.spotify.com/v1/tracks/259Q7XIK1kNEvlGeKcGfZ1,https://api.spotify.com/v1/audio-analysis/259Q7XIK1kNEvlGeKcGfZ1,170643,4,0,475,46,66886
2A40S6cepiPP3sO5bt5rBl,6eP6f7PlBC1lwFuH2ZCCyW,0F98j0delGhifUVvq5yMpO,Morning Rant 2,0.77,0.711,8,-9.395,1,0.259,0.165,7.82e-05,0.152,0.407,91.916,audio_features,2A40S6cepiPP3sO5bt5rBl,spotify:track:2A40S6cepiPP3sO5bt5rBl,https://api.spotify.com/v1/tracks/2A40S6cepiPP3sO5bt5rBl,https://api.spotify.com/v1/audio-analysis/2A40S6cepiPP3sO5bt5rBl,109089,4,0,537,1343,3895
2C9PBNeB0wsEqE1hSUVwcN,7qF1ookxs6YFmUAP5jeaji,3hmzdFfvZUmzLvwmdMIrQM,Elephant!,0.682,0.455,1,-7.765,1,0.0486,0.115,0.0,0.227,0.512,87.508,audio_features,2C9PBNeB0wsEqE1hSUVwcN,spotify:track:2C9PBNeB0wsEqE1hSUVwcN,https://api.spotify.com/v1/tracks/2C9PBNeB0wsEqE1hSUVwcN,https://api.spotify.com/v1/audio-analysis/2C9PBNeB0wsEqE1hSUVwcN,132307,4,0,481,109,0
2DzVLPmBbBKzb7h0EuqAXl,2kcSd8Fg3udi9Tyv9i7qTA,2EYjXUvoL6NDETaXRScZQL,Real As It Is,0.581,0.488,5,-10.661,0,0.249,0.0411,0.0,0.183,0.227,174.053,audio_features,2DzVLPmBbBKzb7h0EuqAXl,spotify:track:2DzVLPmBbBKzb7h0EuqAXl,https://api.spotify.com/v1/tracks/2DzVLPmBbBKzb7h0EuqAXl,https://api.spotify.com/v1/audio-analysis/2DzVLPmBbBKzb7h0EuqAXl,178390,4,0,2219,46,0
2Fjb1AXOSSTsnfzelw2ZUj,20X3caM8kKo3Vm0tQNafhl,6KvhGoZVrfZYDnFQuj6xsT,So Gone,0.813,0.514,11,-8.768,0,0.0801,0.147,0.883,0.108,0.224,132.015,audio_features,2Fjb1AXOSSTsnfzelw2ZUj,spotify:track:2Fjb1AXOSSTsnfzelw2ZUj,https://api.spotify.com/v1/tracks/2Fjb1AXOSSTsnfzelw2ZUj,https://api.spotify.com/v1/audio-analysis/2Fjb1AXOSSTsnfzelw2ZUj,174951,4,0,418,207,2012
2IA2ndHBKhr9MjawcnwpZ1,19PicfyNKgp7EZMr5QEQk3,5gNITEDEm5YDol8DMz6u2q,Find You,0.664,0.674,4,-4.089,0,0.149,0.79,0.0,0.0971,0.334,150.029,audio_features,2IA2ndHBKhr9MjawcnwpZ1,spotify:track:2IA2ndHBKhr9MjawcnwpZ1,https://api.spotify.com/v1/tracks/2IA2ndHBKhr9MjawcnwpZ1,https://api.spotify.com/v1/audio-analysis/2IA2ndHBKhr9MjawcnwpZ1,142100,4,0,262,105,1149
2KD1VRWv5vsTPXmwfbiWnz,4oM8duDvWSLsKziJ9rHiuc,4b5jPKz0L89R9skZRDFYCS,2k22,0.728,0.636,10,-7.281,0,0.275,0.14,0.0,0.316,0.832,140.078,audio_features,2KD1VRWv5vsTPXmwfbiWnz,spotify:track:2KD1VRWv5vsTPXmwfbiWnz,https://api.spotify.com/v1/tracks/2KD1VRWv5vsTPXmwfbiWnz,https://api.spotify.com/v1/audio-analysis/2KD1VRWv5vsTPXmwfbiWnz,124152,4,0,3979,14,5015
2LD1X4zpzZJR7QG1xV4D16,72jBoarapkg6ltHoTHZGyM,2TBeHBdy3PRWJ7NvrEl0Fs,Prince of Limbo,0.432,0.86,9,-6.05,1,0.164,0.0613,7.16e-06,0.291,0.665,137.315,audio_features,2LD1X4zpzZJR7QG1xV4D16,spotify:track:2LD1X4zpzZJR7QG1xV4D16,https://api.spotify.com/v1/tracks/2LD1X4zpzZJR7QG1xV4D16,https://api.spotify.com/v1/audio-analysis/2LD1X4zpzZJR7QG1xV4D16,296402,4,0,3879,1226,5938
2LQA2N33cubXThOI4X0maK,2kcSd8Fg3udi9Tyv9i7qTA,2EYjXUvoL6NDETaXRScZQL,Family Ties Only,0.787,0.528,6,-8.72,0,0.0625,0.153,0.0,0.119,0.388,146.071,audio_features,2LQA2N33cubXThOI4X0maK,spotify:track:2LQA2N33cubXThOI4X0maK,https://api.spotify.com/v1/tracks/2LQA2N33cubXThOI4X0maK,https://api.spotify.com/v1/audio-analysis/2LQA2N33cubXThOI4X0maK,158981,4,0,2219,46,2455
2PFBkynEeujReL7tzkD6fT,5yPZB1CsjEIjuE4bOLB14s,1rO3Z67c22CPlJdZqLs1j7,Drivin' Me Crazy,0.825,0.338,1,-7.95,0,0.0941,0.117,0.0,0.0953,0.21,114.095,audio_features,2PFBkynEeujReL7tzkD6fT,spotify:track:2PFBkynEeujReL7tzkD6fT,https://api.spotify.com/v1/tracks/2PFBkynEeujReL7tzkD6fT,https://api.spotify.com/v1/audio-analysis/2PFBkynEeujReL7tzkD6fT,161818,4,0,6073,7,11473
2gw9J3vy6sTDFpu8AGp0sj,2Jq89z8XcPcXYIKYiNmtEH,1JCBQ7QhOcBOqtLIHVhNUq,LOL,0.727,0.614,1,-9.656,0,0.359,0.365,0.0,0.175,0.799,140.066,audio_features,2gw9J3vy6sTDFpu8AGp0sj,spotify:track:2gw9J3vy6sTDFpu8AGp0sj,https://api.spotify.com/v1/tracks/2gw9J3vy6sTDFpu8AGp0sj,https://api.spotify.com/v1/audio-analysis/2gw9J3vy6sTDFpu8AGp0sj,195429,4,0,3256,37,0
2j3UPMe9aTweWQIhagvEeh,1rwbgNvlgyJ8VOyfv1vIAT,7mt8Hz3IKQm6NYqPft1q2q,Angel Klippz,0.61,0.391,9,-13.656,0,0.472,0.202,0.0,0.108,0.489,69.37,audio_features,2j3UPMe9aTweWQIhagvEeh,spotify:track:2j3UPMe9aTweWQIhagvEeh,https://api.spotify.com/v1/tracks/2j3UPMe9aTweWQIhagvEeh,https://api.spotify.com/v1/audio-analysis/2j3UPMe9aTweWQIhagvEeh,166139,4,0,203,169,13423
2jcVb4pibRS6Zjxb50QXbB,2EluPkVvclJWuN0XOJTLt9,3tMLAuKENwgcQaR2bfTENP,Dont cry,0.65,0.635,4,-8.288,0,0.132,0.141,0.0,0.119,0.49,83.023,audio_features,2jcVb4pibRS6Zjxb50QXbB,spotify:track:2jcVb4pibRS6Zjxb50QXbB,https://api.spotify.com/v1/tracks/2jcVb4pibRS6Zjxb50QXbB,https://api.spotify.com/v1/audio-analysis/2jcVb4pibRS6Zjxb50QXbB,115749,4,0,62779,21123,229006
2k6ko7V0hKU5BxWKeaMpKZ,2kcSd8Fg3udi9Tyv9i7qTA,2EYjXUvoL6NDETaXRScZQL,Win,0.704,0.517,5,-11.589,0,0.0577,0.125,0.0,0.167,0.34,82.922,audio_features,2k6ko7V0hKU5BxWKeaMpKZ,spotify:track:2k6ko7V0hKU5BxWKeaMpKZ,https://api.spotify.com/v1/tracks/2k6ko7V0hKU5BxWKeaMpKZ,https://api.spotify.com/v1/audio-analysis/2k6ko7V0hKU5BxWKeaMpKZ,162038,4,0,2219,46,0
2txNpVNicfS12AlpwhAtH1,7lBfEJDeNzb4Zo1SQyUil9,77Mn3CtXxwPdnd7YNoiGZq,JIN,0.803,0.357,2,-12.285,1,0.442,0.208,0.0,0.14,0.393,141.139,audio_features,2txNpVNicfS12AlpwhAtH1,spotify:track:2txNpVNicfS12AlpwhAtH1,https://api.spotify.com/v1/tracks/2txNpVNicfS12AlpwhAtH1,https://api.spotify.com/v1/audio-analysis/2txNpVNicfS12AlpwhAtH1,188085,4,0,4209,14,6318
2txNpVNicfS12AlpwhAtH1,7lBfEJDeNzb4Zo1SQyUil9,77Mn3CtXxwPdnd7YNoiGZq,JIN,0.803,0.357,2,-12.285,1,0.442,0.208,0.0,0.14,0.393,141.139,audio_features,2txNpVNicfS12AlpwhAtH1,spotify:track:2txNpVNicfS12AlpwhAtH1,https://api.spotify.com/v1/tracks/2txNpVNicfS12AlpwhAtH1,https://api.spotify.com/v1/audio-analysis/2txNpVNicfS12AlpwhAtH1,188085,4,0,4209,14,6318
2x6w0pcguHAEjA8whcXceM,5MTNcPj0sNDVsrPfnst94H,6geVENTHOVicJGxDDqvyws,Karma,0.808,0.327,7,-17.475,0,0.291,0.388,0.0,0.114,0.5,116.169,audio_features,2x6w0pcguHAEjA8whcXceM,spotify:track:2x6w0pcguHAEjA8whcXceM,https://api.spotify.com/v1/tracks/2x6w0pcguHAEjA8whcXceM,https://api.spotify.com/v1/audio-analysis/2x6w0pcguHAEjA8whcXceM,182126,4,0,17630,3158,20336
31IOZmlDpoNe64Q8Is8DU5,1d2SknUsUaM9tA2DZG2nZ8,2J5Yt1obnWZckIaqOJlETE,Grillé,0.708,0.573,9,-9.302,0,0.324,0.677,0.0,0.0919,0.793,143.021,audio_features,31IOZmlDpoNe64Q8Is8DU5,spotify:track:31IOZmlDpoNe64Q8Is8DU5,https://api.spotify.com/v1/tracks/31IOZmlDpoNe64Q8Is8DU5,https://api.spotify.com/v1/audio-analysis/31IOZmlDpoNe64Q8Is8DU5,164499,4,0,5740,2,14724
3Hs9mt5l41t0J59SQ4q0vS,03aHfPXmvqFI6e2mNUTbPU,39GjBjsHvoQNxYOPybRi59,Darkest Days,0.766,0.782,5,-7.195,1,0.327,0.399,0.0,0.101,0.411,91.978,audio_features,3Hs9mt5l41t0J59SQ4q0vS,spotify:track:3Hs9mt5l41t0J59SQ4q0vS,https://api.spotify.com/v1/tracks/3Hs9mt5l41t0J59SQ4q0vS,https://api.spotify.com/v1/audio-analysis/3Hs9mt5l41t0J59SQ4q0vS,230280,4,0,711,1241,5672
3Hx1ZAOuhkbBcY8Kf3d5Wt,2tVicDvsJhD5F6UT10H0gV,4bdb1efIW11bGZP6luQNPt,Squirt,0.951,0.451,9,-7.895,1,0.276,0.00551,0.0,0.0992,0.431,130.01,audio_features,3Hx1ZAOuhkbBcY8Kf3d5Wt,spotify:track:3Hx1ZAOuhkbBcY8Kf3d5Wt,https://api.spotify.com/v1/tracks/3Hx1ZAOuhkbBcY8Kf3d5Wt,https://api.spotify.com/v1/audio-analysis/3Hx1ZAOuhkbBcY8Kf3d5Wt,192439,4,0,8769,87,81495
3IsZeYNcGyanEAoiRQYNph,7iSX7V2m4asvZnihAxAX4g,4lRjyxxOq7pR4OEsLJUecz,Hipócrita,0.749,0.734,5,-6.02,1,0.573,0.264,0.0,0.0944,0.905,96.326,audio_features,3IsZeYNcGyanEAoiRQYNph,spotify:track:3IsZeYNcGyanEAoiRQYNph,https://api.spotify.com/v1/tracks/3IsZeYNcGyanEAoiRQYNph,https://api.spotify.com/v1/audio-analysis/3IsZeYNcGyanEAoiRQYNph,160287,3,0,490,16,5127
3UXNbss4qckRzLhHLvfZ21,3jxw23lSPIXFTwQBLjtCF9,3W7nYBduVuWBVVQlcn8MzS,4 THA WARNING,0.664,0.883,10,-9.651,0,0.292,0.509,0.00023,0.112,0.515,87.756,audio_features,3UXNbss4qckRzLhHLvfZ21,spotify:track:3UXNbss4qckRzLhHLvfZ21,https://api.spotify.com/v1/tracks/3UXNbss4qckRzLhHLvfZ21,https://api.spotify.com/v1/audio-analysis/3UXNbss4qckRzLhHLvfZ21,172848,4,0,3429,4,0
3ZK5vlgLQ09jfxL4QXhd6l,2pVHQsf7sFg7tMhYte57MQ,3yUP0MmoWUciQfvntLpnRf,Always,0.731,0.554,10,-10.979,0,0.153,0.289,0.000965,0.17,0.514,110.015,audio_features,3ZK5vlgLQ09jfxL4QXhd6l,spotify:track:3ZK5vlgLQ09jfxL4QXhd6l,https://api.spotify.com/v1/tracks/3ZK5vlgLQ09jfxL4QXhd6l,https://api.spotify.com/v1/audio-analysis/3ZK5vlgLQ09jfxL4QXhd6l,235703,4,0,22116,195,59276
3fLth8iEXvhRAuCRjHRl6s,5n0AjSdnyZNYuj5tOQW2PS,6BTPUQKxyDcCl4e9NQ7wuz,Mentally Smoked Out,0.766,0.704,5,-7.938,0,0.104,0.0274,0.0,0.289,0.633,160.09,audio_features,3fLth8iEXvhRAuCRjHRl6s,spotify:track:3fLth8iEXvhRAuCRjHRl6s,https://api.spotify.com/v1/tracks/3fLth8iEXvhRAuCRjHRl6s,https://api.spotify.com/v1/audio-analysis/3fLth8iEXvhRAuCRjHRl6s,135079,4,0,1755,7,3398
3sgOtyo9pcvpKaQBg4w3cR,4ZMC3HcputItPhBUUcAZMv,1lNsSiIZprvL4bYgJi5QRb,Make It,0.678,0.492,10,-13.112,0,0.0357,0.394,0.00412,0.113,0.136,137.053,audio_features,3sgOtyo9pcvpKaQBg4w3cR,spotify:track:3sgOtyo9pcvpKaQBg4w3cR,https://api.spotify.com/v1/tracks/3sgOtyo9pcvpKaQBg4w3cR,https://api.spotify.com/v1/audio-analysis/3sgOtyo9pcvpKaQBg4w3cR,95015,4,0,912,10,0
458WMgyY42dWFlQP4tNqFM,6VII4iKTrDRoBm1QTdFyDp,1iBFCFk1IdELqKwyjbBDSG,Enjoy Life,0.869,0.742,11,-4.93,0,0.206,0.205,1.19e-05,0.0608,0.839,100.011,audio_features,458WMgyY42dWFlQP4tNqFM,spotify:track:458WMgyY42dWFlQP4tNqFM,https://api.spotify.com/v1/tracks/458WMgyY42dWFlQP4tNqFM,https://api.spotify.com/v1/audio-analysis/458WMgyY42dWFlQP4tNqFM,167756,4,0,2822,5163,0
48SOa6YYRbeot3zVo3N4He,2baNCc0Q9TlXOzxGcbA9xl,3jhv0jVsnGiO571jOavf2B,Gang Gang,0.702,0.468,1,-11.524,1,0.123,0.0709,0.0,0.155,0.644,97.11,audio_features,48SOa6YYRbeot3zVo3N4He,spotify:track:48SOa6YYRbeot3zVo3N4He,https://api.spotify.com/v1/tracks/48SOa6YYRbeot3zVo3N4He,https://api.spotify.com/v1/audio-analysis/48SOa6YYRbeot3zVo3N4He,144062,4,0,99,67,0
49tT2Yb3ox2At4GszTxiy2,3jxw23lSPIXFTwQBLjtCF9,3W7nYBduVuWBVVQlcn8MzS,4 THA PICKUP,0.67,0.413,6,-17.319,1,0.852,0.609,1.09e-05,0.609,0.52,131.625,audio_features,49tT2Yb3ox2At4GszTxiy2,spotify:track:49tT2Yb3ox2At4GszTxiy2,https://api.spotify.com/v1/tracks/49tT2Yb3ox2At4GszTxiy2,https://api.spotify.com/v1/audio-analysis/49tT2Yb3ox2At4GszTxiy2,15070,4,0,3429,4,0
4DUMa75OeEm5RLmoJgZy8N,5hEWPAG0DB4RFWzZSHjXPx,4IdF8Dzo11znjgzGVj4eAX,Night Fall,0.826,0.288,2,-10.753,0,0.346,0.172,5.86e-05,0.14,0.409,84.998,audio_features,4DUMa75OeEm5RLmoJgZy8N,spotify:track:4DUMa75OeEm5RLmoJgZy8N,https://api.spotify.com/v1/tracks/4DUMa75OeEm5RLmoJgZy8N,https://api.spotify.com/v1/audio-analysis/4DUMa75OeEm5RLmoJgZy8N,157964,4,0,384,10,0
4MlBdQpA5ged96FZ0gMN70,1ubK1ziXt2i8k4VdNPedFc,0onLOQ8OjsJotNh7TOq63K,Galat Kyu,0.834,0.607,6,-5.901,0,0.476,0.322,0.00115,0.108,0.568,147.995,audio_features,4MlBdQpA5ged96FZ0gMN70,spotify:track:4MlBdQpA5ged96FZ0gMN70,https://api.spotify.com/v1/tracks/4MlBdQpA5ged96FZ0gMN70,https://api.spotify.com/v1/audio-analysis/4MlBdQpA5ged96FZ0gMN70,118290,4,0,3496,1503,3619
4R4vd12e6p6Okn8FmQjoIP,0HKTZ3xnO38VHRRFgY0Dpm,0kM3ASjmYPcSauEh3Hi17S,Turn it around,0.216,0.646,9,-9.865,0,0.0533,0.058,0.0,0.206,0.253,92.685,audio_features,4R4vd12e6p6Okn8FmQjoIP,spotify:track:4R4vd12e6p6Okn8FmQjoIP,https://api.spotify.com/v1/tracks/4R4vd12e6p6Okn8FmQjoIP,https://api.spotify.com/v1/audio-analysis/4R4vd12e6p6Okn8FmQjoIP,213245,4,0,128,16,0
4gxHqqZSoYnCrPwZzZqkgd,6JALR1isUJCR4kt7XTEVst,4G7ecEpFKAYwPbYAgjXriS,Let It Go,0.861,0.463,10,-8.177,0,0.0967,0.0905,0.0173,0.0918,0.697,100.994,audio_features,4gxHqqZSoYnCrPwZzZqkgd,spotify:track:4gxHqqZSoYnCrPwZzZqkgd,https://api.spotify.com/v1/tracks/4gxHqqZSoYnCrPwZzZqkgd,https://api.spotify.com/v1/audio-analysis/4gxHqqZSoYnCrPwZzZqkgd,196990,4,0,12971,1518,19646
